Genome,ID,Start,Stop,Size (nt),Strand,Function
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5X4,576160,576514,352,+,Iso_dh; InterPro=IPR004429; IPR024084
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5X5,576574,576958,382,+,HATPase_c; PAS_4; InterPro=IPR036890; IPR003594; IPR013656; IPR004358; IPR005467; IPR000014; IPR000700; IPR036097; IPR035965; IPR003661
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5X6,576959,577075,114,+,Response_reg; InterPro=IPR001789; IPR050595; IPR011006
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5X7,577074,577613,537,+,HATPase_c; InterPro=IPR036890; IPR003594; IPR004358; IPR005467; IPR036097; IPR035965; IPR003661
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5X8,577614,577922,307,+,Response_reg; InterPro=IPR001789; IPR050595; IPR011006
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5X9,577918,578497,577,+,FapA; FapA_N; InterPro=IPR046866; IPR005646; IPR036145
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y0,578510,578774,262,+,DUF2087; InterPro=IPR018656
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y1,578816,579063,246,+,GntR; UTRA; InterPro=IPR036388; IPR028978; IPR000524; IPR011663; IPR050679; IPR036390
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y2,579065,579536,470,+,FGGY_N; FGGY_C; InterPro=IPR018484; IPR018485; IPR000577; IPR050406; IPR043129
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y3,579535,579792,255,+,DeoC; InterPro=IPR013785; IPR002915; IPR041720; IPR050456
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y4,579796,580146,348,+,ADH_zinc_N; ADH_N; InterPro=IPR013149; IPR013154; IPR050129; IPR011032; IPR036291
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y5,580147,580595,447,+,SBP_bac_1; InterPro=IPR006059; IPR050490
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y6,580624,580921,296,+,BPD_transp_1; InterPro=IPR035906; IPR000515
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y7,580922,581203,279,+,BPD_transp_1; InterPro=IPR035906; IPR000515; IPR050901
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y8,581223,581392,168,-,FMN_bind; InterPro=IPR007329
Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228),E1R5Y9,581455,581865,409,+,MoCF_biosynth; MoeA_N; MoeA_C; InterPro=IPR036688; IPR036425; IPR001453; IPR005110; IPR005111; IPR038987; IPR036135
Serratia proteamaculans (strain 568),A8GL40,1744776,1745809,1032,-,Peptidase_S8; Autotransporter; PATR; InterPro=IPR036709; IPR036852; IPR000209; IPR005546; IPR015500; IPR050131; IPR006315; IPR034061
Serratia proteamaculans (strain 568),A8GL41,1745832,1746837,1003,-,Peptidase_S8; Autotransporter; PATR; InterPro=IPR036709; IPR036852; IPR000209; IPR005546; IPR015500; IPR050131; IPR006315; IPR034061
Serratia proteamaculans (strain 568),A8GL42,1747001,1747219,216,-,TetR_N; InterPro=IPR001647; IPR009057
Serratia proteamaculans (strain 568),A8GL43,1747305,1747714,408,+,UPF0261; InterPro=IPR008322; IPR044122; IPR051353
Serratia proteamaculans (strain 568),A8GL44,1747739,1747906,165,-,LTXXQ; InterPro=IPR012899; IPR052211
Serratia proteamaculans (strain 568),A8GL45,1748093,1748758,663,+,EAL; GGDEF; PAS_9; InterPro=IPR035919; IPR043128; IPR001633; IPR000160; IPR000014; IPR052155; IPR029787; IPR035965
Serratia proteamaculans (strain 568),A8GL46,1748763,1749056,291,-,ECH_1; InterPro=IPR001753; IPR029045
Serratia proteamaculans (strain 568),A8GL47,1749166,1749505,338,+,Virul_fac_BrkB; InterPro=IPR017039; IPR005274
Serratia proteamaculans (strain 568),A8GL48,1749615,1750056,439,+,Sugar_tr; MFS_1; InterPro=IPR036259; IPR005828; IPR011701; IPR020846; IPR004736
Serratia proteamaculans (strain 568),A8GL49,1750081,1750346,264,+,CDH; InterPro=IPR036265; IPR003763
Serratia proteamaculans (strain 568),A8GL50,1750356,1751035,677,-,AsmA; InterPro=IPR007844; IPR052894
Serratia proteamaculans (strain 568),A8GL51,1751069,1751336,265,-,EAL; InterPro=IPR035919; IPR001633; IPR050706
Serratia proteamaculans (strain 568),A8GL52,1751379,1751447,66,+,Tautomerase; InterPro=IPR014347; IPR004370; IPR018191
Serratia proteamaculans (strain 568),A8GL53,1751502,1751813,309,+,PfkB; InterPro=IPR029056; IPR011611; IPR050306
Serratia proteamaculans (strain 568),A8GL54,1751879,1752371,490,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Serratia proteamaculans (strain 568),A8GL55,1752421,1752725,303,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Serratia proteamaculans (strain 568),A8GL56,1752724,1752957,232,-,DUF2461; InterPro=IPR012808; IPR015996
Serratia proteamaculans (strain 568),A8GL57,1752965,1753158,191,-,none
Serratia proteamaculans (strain 568),A8GL58,1753158,1753489,330,-,none
Serratia proteamaculans (strain 568),A8GL59,1753527,1754042,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Serratia proteamaculans (strain 568),A8GL60,1754044,1754661,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Serratia proteamaculans (strain 568),A8GL61,1754696,1755005,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Serratia proteamaculans (strain 568),A8GL62,1755012,1755098,84,-,ACT_5; InterPro=IPR045865
Serratia proteamaculans (strain 568),A8GL63,1755097,1755646,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Serratia proteamaculans (strain 568),A8GL64,1755771,1756181,409,-,MFS_1; InterPro=IPR036259; IPR011701; IPR020846
Serratia proteamaculans (strain 568),A8GL65,1756295,1756803,506,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Serratia proteamaculans (strain 568),A8GL66,1756812,1756925,111,-,DUF413; InterPro=IPR007335
Serratia proteamaculans (strain 568),A8GL67,1756963,1757241,276,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Serratia proteamaculans (strain 568),A8GL68,1757242,1757573,329,-,BPD_transp_2; InterPro=IPR001851
Serratia proteamaculans (strain 568),A8GL69,1757572,1757913,339,-,BPD_transp_2; InterPro=IPR053777; IPR001851
Serratia proteamaculans (strain 568),A8GL70,1757913,1758417,502,-,ABC_tran; InterPro=IPR027417; IPR049716; IPR003439; IPR050107; IPR003593
Serratia proteamaculans (strain 568),A8GL71,1758425,1758743,317,-,Peripla_BP_4; InterPro=IPR054837; IPR025997; IPR028082
Serratia proteamaculans (strain 568),A8GL72,1760844,1761132,286,-,Asp_Glu_race; InterPro=IPR001920; IPR004391; IPR015942
Serratia proteamaculans (strain 568),A8GL73,1761113,1761737,622,-,TonB_dep_Rec_b-barrel; Plug; InterPro=IPR037066; IPR036942; IPR010101; IPR000531; IPR012910; IPR039426
Serratia proteamaculans (strain 568),A8GL74,1761871,1762239,366,+,tRNA_U5; meth_tr; InterPro=IPR029063; IPR011869; IPR010280
Serratia proteamaculans (strain 568),A8GL75,1762254,1762376,121,-,DUF1422; InterPro=IPR009867
Serratia proteamaculans (strain 568),A8GL76,1762381,1762594,211,-,TetR_N; TetR_C_46; InterPro=IPR023764; IPR001647; IPR054129; IPR050692; IPR009057
Serratia proteamaculans (strain 568),A8GL77,1762664,1763130,464,+,Pyr_redox_dim; Pyr_redox_2; InterPro=IPR016156; IPR036188; IPR022962; IPR004099; IPR023753; IPR001100; IPR050151
Serratia proteamaculans (strain 568),A8GL78,1763124,1763430,304,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Serratia proteamaculans (strain 568),A8GL79,1763481,1763724,242,+,Glutaredoxin; Redoxin; InterPro=IPR002109; IPR013740; IPR014025; IPR013766; IPR037944; IPR036249; IPR011906
Serratia proteamaculans (strain 568),A8GL80,1763750,1764233,481,+,Pyr_redox_dim; Pyr_redox_2; InterPro=IPR016156; IPR036188; IPR004099; IPR023753; IPR001100
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAQ5,1288653,1289376,722,+,ABC_tran; ABC_membrane; Peptidase_C39; InterPro=IPR036640; IPR027417; IPR003439; IPR011527; IPR005074; IPR039421; IPR003593; IPR017750
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAQ6,1289375,1289836,459,+,HlyD_3; Biotin_lipoyl_2; InterPro=IPR039562; IPR050739; IPR010129
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAQ7,1289846,1290316,468,+,OEP; InterPro=IPR003423; IPR051906; IPR010130
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAQ8,1290315,1290516,200,+,OmpA; InterPro=IPR036737; IPR006665; IPR006664; IPR050330
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAQ9,1290522,1290758,234,+,Peptidase_C93; InterPro=IPR010319
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR0,1290761,1291400,638,+,EAL; HAMP; GGDEF; LapD_MoxY_N; InterPro=IPR035919; IPR043128; IPR042461; IPR001633; IPR003660; IPR000160; IPR032244; IPR050706; IPR029787
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR1,1291685,1292547,861,+,EAL; GGDEF; GAF; GAF_2; InterPro=IPR035919; IPR029016; IPR043128; IPR001633; IPR000160; IPR003018; IPR052155; IPR029787
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR2,1292552,1293222,669,-,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR3,1293271,1293459,187,+,TetR_N; TetR_HI_0893_C; InterPro=IPR001647; IPR054422; IPR050109; IPR009057
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR4,1293465,1293838,371,+,HlyD_D23; InterPro=IPR030190; IPR032317; IPR006143
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR5,1293842,1294866,1022,+,ACR_tran; InterPro=IPR027463; IPR001036
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR6,1294959,1295678,717,+,peroxidase; InterPro=IPR000763; IPR002016; IPR010255
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR7,1295720,1295806,84,+,BMFP; InterPro=IPR007475
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR8,1295828,1296023,193,-,HupE_UreJ; InterPro=IPR007038
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAR9,1296033,1296135,101,-,none
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS0,1296229,1296709,478,+,CreD; InterPro=IPR010364
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS1,1296758,1297019,259,+,PAP2; InterPro=IPR000326; IPR036938
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS2,1297018,1297266,246,-,none
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS3,1297285,1297662,375,-,Aminotran_5; InterPro=IPR015421; IPR015422; IPR000192; IPR024169; IPR015424
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS4,1297707,1298238,530,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS5,1298239,1298858,617,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS6,1298888,1298971,82,-,ACT_5; InterPro=IPR045865
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS7,1298970,1299527,555,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS8,1299693,1300187,492,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAS9,1300259,1300551,291,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT0,1300569,1301006,435,-,CBS; CNNM; CorC_HlyC; InterPro=IPR046342; IPR016169; IPR000644; IPR002550; IPR005170; IPR036318; IPR044751
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT1,1301033,1301301,266,+,SBP_bac_3; InterPro=IPR001638
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT2,1301329,1301924,594,-,GGDEF; GAF; InterPro=IPR029016; IPR043128; IPR000160; IPR003018; IPR003660; IPR050469; IPR029787
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT3,1301953,1302290,336,-,Peripla_BP_4; InterPro=IPR025997; IPR028082
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT4,1302364,1302872,507,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT5,1302959,1303246,285,-,SBP_bac_3; InterPro=IPR001638
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT6,1303308,1303615,305,+,Acyltransferase; InterPro=IPR002123
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT7,1303612,1303926,312,+,Acyltransferase; InterPro=IPR002123
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT8,1304167,1304327,158,-,2; thiour_desulf; InterPro=IPR007553
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAT9,1304443,1304699,255,+,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAU0,1304698,1304993,293,+,PEP_mutase; InterPro=IPR040442; IPR012695; IPR015813; IPR039556
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAU1,1305056,1305435,377,+,Citrate_synt; InterPro=IPR016143; IPR016142; IPR002020; IPR024176; IPR036969; IPR011278
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAU2,1305469,1306330,860,+,Aconitase; Aconitase_C; InterPro=IPR015928; IPR015931; IPR001030; IPR000573; IPR006249; IPR036008; IPR012708
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAU3,1306452,1306848,395,+,PrpF; InterPro=IPR007400; IPR012709
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAU4,1306936,1308431,1493,+,EAL; GGDEF; Reg_prop; Y_Y_Y; PAS_3; PAS_9; InterPro=IPR015943; IPR013783; IPR035919; IPR043128; IPR001633; IPR000160; IPR011123; IPR013655; IPR000014; IPR000700; IPR052155; IPR029787; IPR035965
Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),A1SAU5,1308500,1308861,360,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR005786; IPR036038; IPR033939
Shewanella baltica (strain OS185),A6WTA5,1550763,1551118,353,-,URO; D; InterPro=IPR038071; IPR006361; IPR000257
Shewanella baltica (strain OS185),A6WTC8,1564440,1564685,243,+,ZapD; InterPro=IPR027462; IPR009777; IPR036268
Shewanella baltica (strain OS185),A6WTC9,1564709,1564779,68,+,YacG; InterPro=IPR013088; IPR005584
Shewanella baltica (strain OS185),A6WTD3,1565522,1565960,437,-,DEAD; Helicase_C; InterPro=IPR027417; IPR023554; IPR011545; IPR001650; IPR014001; IPR014014; IPR050079
Shewanella baltica (strain OS185),A6WTE5,1570762,1571056,292,+,PrmA; InterPro=IPR029063; IPR004498; IPR050078
Shewanella baltica (strain OS185),A6WTE7,1571442,1571544,100,+,HTH_8; InterPro=IPR005412; IPR002197; IPR050207; IPR009057
Shewanella baltica (strain OS185),A6WTF5,1574234,1574510,274,-,DAP_epimerase; InterPro=IPR001653
Shewanella baltica (strain OS185),A6WTF8,1575062,1575172,108,+,Frataxin_Cyay; InterPro=IPR036524; IPR047584; IPR002908
Shewanella baltica (strain OS185),A6WTG0,1576071,1576382,309,+,Porphobil_deam; Porphobil_deamC; InterPro=IPR036803; IPR000860; IPR022417; IPR022418
Shewanella baltica (strain OS185),A6WTI9,1594052,1594677,623,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella baltica (strain OS185),A6WTL2,1605629,1605702,72,+,ZapB; InterPro=IPR009252
Shewanella baltica (strain OS185),A6WTL7,1606644,1607129,483,-,SelO; InterPro=IPR003846
Shewanella baltica (strain OS185),A6WTP9,1618181,1618289,107,+,UPF0102; InterPro=IPR011856; IPR003509; IPR011335
Shewanella baltica (strain OS185),A6WTQ0,1618326,1618524,196,+,SIS_2; InterPro=IPR004515; IPR001347; IPR050099; IPR046348; IPR035461
Shewanella baltica (strain OS185),A6WTR1,1621359,1621718,357,-,DHQ_synthase; InterPro=IPR016037; IPR030960; IPR030963; IPR050071
Shewanella baltica (strain OS185),A6WTR2,1621721,1621893,170,-,SKI; InterPro=IPR027417; IPR000623; IPR031322
Shewanella baltica (strain OS185),A6WTR9,1624526,1624982,454,-,Lyase_1; ASL_C2; InterPro=IPR024083; IPR009049; IPR022761; IPR029419; IPR000362; IPR008948
Shewanella baltica (strain OS185),A6WTS0,1625019,1625431,411,-,Arginosuc_synth; Arginosuc_syn_C; InterPro=IPR014729; IPR024074; IPR023434; IPR048267; IPR048268; IPR001518
Shewanella baltica (strain OS185),A6WTS2,1625758,1626018,259,-,AA_kinase; InterPro=IPR036393; IPR037528; IPR001048; IPR004662
Shewanella baltica (strain OS185),A6WTS3,1626029,1626356,325,-,Semialdhyde_dh; Semialdhyde_dhC_1; InterPro=IPR000706; IPR000534; IPR050085; IPR036291
Shewanella baltica (strain OS185),A6WTS6,1627677,1628102,423,-,MoCF_biosynth; CinA; InterPro=IPR036425; IPR036653; IPR008135; IPR001453; IPR008136; IPR050101
Shewanella baltica (strain OS223),B8E889,1553129,1553768,638,+,none
Shewanella baltica (strain OS223),B8E890,1554204,1555087,881,+,none
Shewanella baltica (strain OS223),B8E891,1555103,1555773,669,-,none
Shewanella baltica (strain OS223),B8E892,1555852,1555936,83,+,none
Shewanella baltica (strain OS223),B8E893,1555969,1556083,113,+,none
Shewanella baltica (strain OS223),B8E894,1556107,1556223,114,+,none
Shewanella baltica (strain OS223),B8E895,1556222,1556612,389,-,none
Shewanella baltica (strain OS223),B8E896,1556696,1556864,167,+,none
Shewanella baltica (strain OS223),B8E897,1556934,1557426,491,+,none
Shewanella baltica (strain OS223),B8E898,1557467,1557728,259,+,none
Shewanella baltica (strain OS223),B8E899,1557746,1557988,240,-,none
Shewanella baltica (strain OS223),B8E8A0,1558052,1558219,165,+,none
Shewanella baltica (strain OS223),B8E8A1,1558254,1558285,30,-,none
Shewanella baltica (strain OS223),B8E8A2,1558342,1558796,453,+,none
Shewanella baltica (strain OS223),B8E8A3,1558874,1559162,286,-,none
Shewanella baltica (strain OS223),B8E8A4,1559183,1559216,32,-,none
Shewanella baltica (strain OS223),B8E8A5,1559475,1559669,192,+,none
Shewanella baltica (strain OS223),B8E8A6,1559726,1559813,85,-,none
Shewanella baltica (strain OS223),B8E8A7,1559813,1560191,376,-,none
Shewanella baltica (strain OS223),B8E8A8,1560280,1560812,530,-,none
Shewanella baltica (strain OS223),B8E8A9,1560812,1561437,623,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella baltica (strain OS223),B8E8B0,1561502,1561588,84,-,none
Shewanella baltica (strain OS223),B8E8B1,1561587,1562144,556,-,none
Shewanella baltica (strain OS223),C0QV06,1562197,1562225,27,-,none
Shewanella baltica (strain OS223),B8E8B2,1562389,1562882,491,-,none
Shewanella baltica (strain OS223),B8E8B3,1562969,1563260,289,+,none
Shewanella baltica (strain OS223),B8E8B4,1563310,1563749,437,-,none
Shewanella baltica (strain OS223),B8E8B5,1564052,1564646,593,-,none
Shewanella baltica (strain OS223),B8E8B6,1564662,1565004,341,-,none
Shewanella baltica (strain OS223),B8E8B7,1565181,1565690,507,+,none
Shewanella baltica (strain OS223),B8E8B8,1565726,1566025,297,+,none
Shewanella baltica (strain OS223),B8E8B9,1566030,1566344,313,+,none
Shewanella baltica (strain OS223),B8E8C0,1566347,1566502,153,-,none
Shewanella baltica (strain OS223),B8E8C1,1566609,1566868,257,+,none
Shewanella baltica (strain OS223),B8E8C2,1566887,1567180,291,+,none
Shewanella baltica (strain OS223),B8E8C3,1567272,1567647,374,+,none
Shewanella baltica (strain OS223),B8E8C4,1567680,1568547,866,+,none
Shewanella baltica (strain OS223),B8E8C5,1568601,1569009,406,+,none
Shewanella baltica (strain OS223),B8E8C6,1569027,1569312,283,+,none
Shewanella baltica (strain OS223),B8E8C7,1569451,1570960,1507,+,none
Shewanella baltica (strain OS223),B8E8C8,1570990,1571354,362,-,none
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ9,1348974,1349279,304,+,Peptidase_A24; A24_N_bact; InterPro=IPR000045; IPR010627; IPR014032; IPR050882
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ8,1349279,1349486,205,+,CoaE; InterPro=IPR027417; IPR001977
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ7,1349489,1349737,246,+,ZapD; InterPro=IPR027462; IPR009777; IPR036268
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ6,1349750,1349824,73,+,YacG; InterPro=IPR013088; IPR005584
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ5,1349827,1349959,130,+,NUDIX_4; InterPro=IPR029119; IPR020476; IPR000086; IPR047127; IPR015797; IPR003561
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ4,1350066,1350861,794,+,EAL; GGDEF; CHASE4; InterPro=IPR035919; IPR043128; IPR001633; IPR000160; IPR007892; IPR052155; IPR029787
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ3,1350908,1351092,182,+,Acetyltransf_1; InterPro=IPR000182; IPR016181
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ2,1351107,1351550,441,+,DAO; InterPro=IPR036188; IPR006076
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ1,1351708,1352003,294,+,DDE_Tnp_1_3; InterPro=IPR025668
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IQ0,1352015,1352198,181,-,none
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP9,1352198,1352366,166,-,Ntox44; InterPro=IPR028946
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP8,1352416,1352602,184,-,none
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP7,1353156,1353298,140,+,DEDD_Tnp_IS110; InterPro=IPR002525; IPR047650
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP6,1353644,1354136,490,-,Na_H_antiporter; InterPro=IPR018461; IPR052180; IPR004770
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP5,1354286,1354718,431,-,GARS_A; GARS_C; GARS_N; InterPro=IPR013815; IPR037123; IPR000115; IPR020561; IPR020560; IPR020562; IPR011761; IPR011054; IPR016185
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP4,1354786,1355320,533,-,AICARFT_IMPCHas; MGS; InterPro=IPR024051; IPR036914; IPR002695; IPR011607; IPR016193
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP3,1355419,1355590,170,+,MerR_1; InterPro=IPR000551; IPR047057; IPR009061; IPR011788
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP2,1355591,1356101,508,+,ArsP_1; InterPro=IPR005524; IPR052923
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP1,1356358,1356456,97,+,none; InterPro=IPR015946; IPR019953; IPR036102
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IP0,1356430,1356947,516,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN9,1356948,1357568,618,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN8,1357601,1357695,92,-,ACT_5; InterPro=IPR002912; IPR045865
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN7,1357694,1358252,556,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN6,1358379,1358871,491,-,IlvC; IlvN; InterPro=IPR013328; IPR000506; IPR013116; IPR013023; IPR008927; IPR036291
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN5,1358953,1359246,292,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN4,1359250,1359685,434,-,CNNM; CorC_HlyC; InterPro=IPR046342; IPR016169; IPR002550; IPR005170; IPR000644; IPR036318; IPR044751
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN3,1359826,1359923,95,-,none
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN2,1359922,1360316,393,-,KAP_NTPase; InterPro=IPR027417; IPR011646
Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013),Q12IN1,1360352,1360758,405,-,none
