Genome,ID,Start,Stop,Size (nt),Strand,Function
Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 /H10),B8I5B4,118063,118236,171,+,KOW; NusG; InterPro=IPR014722; IPR036735; IPR001062; IPR005824; IPR006645; IPR043425; IPR008991; IPR047050
Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 /H10),B8I5B5,118265,118407,140,+,Ribosomal_L11; Ribosomal_L11_N; InterPro=IPR036769; IPR036796; IPR000911; IPR020783; IPR020784; IPR006519
Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 /H10),B8I5M9,118445,118675,229,+,Ribosomal_L1; InterPro=IPR016095; IPR005878; IPR028364; IPR002143; IPR023674
Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 /H10),B8I5N0,118759,118935,175,+,Ribosomal_L10; InterPro=IPR043141; IPR022973; IPR001790; IPR047865
Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 /H10),B8I5N1,118958,119085,126,+,Ribosomal_L12; Ribosomal_L12_N; InterPro=IPR036235; IPR014719; IPR000206; IPR013823; IPR008932
Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 /H10),B8I5N2,119248,120495,1245,+,RNA_pol_Rpb2_6; RNA_pol_Rpb2_7; RNA_pol_Rpb2_2; RNA_pol_Rpb2_1; RNA_pol_Rpb2_3; RNA_pol_Rpb2_45; InterPro=IPR042107; IPR037033; IPR014724; IPR037034; IPR010243; IPR007120; IPR007641; IPR007642; IPR007644; IPR007645; IPR019462; IPR015712
Ruthia magnifica subsp. Calyptogena magnifica,A1AWG6,188140,188347,206,-,MarC; InterPro=IPR002771
Ruthia magnifica subsp. Calyptogena magnifica,A1AWG7,188478,189104,625,-,CN_hydrolase; NAD_synthase; InterPro=IPR010982; IPR014729; IPR036526; IPR014445; IPR003010; IPR022310; IPR001387; IPR003694
Ruthia magnifica subsp. Calyptogena magnifica,A1AWG8,189211,189353,140,+,Fic; like_C; InterPro=IPR049514
Ruthia magnifica subsp. Calyptogena magnifica,A1AWG9,189361,189692,330,+,Ferrochelatase; InterPro=IPR001015; IPR033644; IPR033659
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH0,189784,190542,756,+,Ribonuc_red_lgN; Ribonuc_red_lgC; ATP-cone; InterPro=IPR013509; IPR000788; IPR005144; IPR013346; IPR039718; IPR008926
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH1,190570,190948,377,+,Ribonuc_red_sm; InterPro=IPR012348; IPR000358; IPR009078; IPR033909
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH2,190951,191039,86,+,Fer2; InterPro=IPR012675; IPR001041; IPR036010
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH3,191156,191380,223,-,dUTPase_2; InterPro=IPR014871
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH4,191519,191714,194,-,RNase_T; InterPro=IPR036397; IPR005987; IPR013520; IPR012337
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH5,191711,191852,139,-,Acetyltransf_1; InterPro=IPR000182; IPR010167; IPR016181
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH6,191872,192432,558,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH7,192543,193249,704,-,S1; RNB; OB_RNB; CSD2; InterPro=IPR012340; IPR011805; IPR003029; IPR001900; IPR013223; IPR040476; IPR050180; IPR011129; IPR004476
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH8,193250,193689,437,-,Adenylsucc_synt; InterPro=IPR042110; IPR042109; IPR042111; IPR001114; IPR027417
Ruthia magnifica subsp. Calyptogena magnifica,A1AWH9,193708,194027,317,-,tRNA; synt_His; InterPro=IPR045864; IPR004517; IPR041715; IPR004516
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI0,194029,194315,284,-,Band_7; InterPro=IPR036013; IPR001107; IPR010200
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI1,194315,194698,382,-,Band_7; HflK_N; InterPro=IPR036013; IPR001107; IPR020980; IPR050710; IPR010201
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI2,194720,195476,754,+,LptD; InterPro=IPR020889; IPR007543; IPR050218
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI3,195476,195775,297,+,Rotamase_3; InterPro=IPR046357; IPR000297; IPR050280; IPR027304
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI4,195775,196023,246,+,SpoU_methylase; SpoU_sub_bind; InterPro=IPR029064; IPR029026; IPR001537; IPR013123; IPR004441; IPR029028
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI5,196164,196599,433,+,ICL; InterPro=IPR040442; IPR006254; IPR015813; IPR039556
Ruthia magnifica subsp. Calyptogena magnifica,A1AWI6,197466,197559,91,+,DUF493; InterPro=IPR007454; IPR027471
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW7,143940,144697,755,+,PEP-utilizers; GAF; PEP-utilizers_C; PEP-utilisers_N; InterPro=IPR036618; IPR040442; IPR029016; IPR008279; IPR003018; IPR000121; IPR008731; IPR050499; IPR015813; IPR036637; IPR006318
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW6,144752,145027,273,+,LGT; InterPro=IPR001640
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW5,145034,145312,276,+,Thymidylat_synt; InterPro=IPR036926; IPR000398; IPR023451; IPR045097
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW4,145316,145488,170,+,DHFR_1; InterPro=IPR024072; IPR001796; IPR012259
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW3,145604,145865,259,+,DUF3450; InterPro=IPR016866
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW2,145864,146324,459,+,MotA_ExbB; InterPro=IPR002898; IPR017270; IPR050790
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW1,146329,146504,174,+,MotA_ExbB; InterPro=IPR002898; IPR050790
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NW0,146516,146650,133,+,ExbD; InterPro=IPR003400
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV9,146653,146853,198,+,TonB_C; InterPro=IPR037682; IPR006260
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV8,146871,147318,445,+,TPR_8; InterPro=IPR011990
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV7,147371,147985,613,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV6,148040,148600,559,-,Response_reg; InterPro=IPR011990; IPR001789; IPR052048; IPR011006
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV5,148651,149090,438,-,Acetyltransf_1; AA_kinase; InterPro=IPR036393; IPR010167; IPR000182; IPR001048; IPR016181; IPR033719
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV4,149128,149340,211,-,TetR_N; InterPro=IPR001647; IPR009057; IPR036271
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV3,149396,149622,224,+,GST_N_2; GST_C_2; InterPro=IPR004045; IPR010987; IPR050983; IPR040079; IPR036282; IPR036249
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV2,149635,150022,386,-,Peptidase_M20; M20_dimer; InterPro=IPR002933; IPR011650; IPR050072; IPR036264; IPR010169
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV1,150065,150658,591,+,T2SSE; MshEN; InterPro=IPR037257; IPR027417; IPR001482; IPR007831; IPR003593
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NV0,150687,150979,290,+,none
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NU9,150993,151448,453,-,OEP; InterPro=IPR003423; IPR051906; IPR010130
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NU8,151501,151640,137,-,none
Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),Q21NU7,151767,152049,281,+,Phos_pyr_kin; InterPro=IPR029056; IPR013749; IPR004399
Salinibacter ruber (strain DSM 13855 / M31),Q2S0N3,882848,883683,833,+,Cytochrom_C_asm; CcmF_C; InterPro=IPR002541; IPR032523; IPR003567
Salinibacter ruber (strain DSM 13855 / M31),Q2S0N2,883747,883891,143,+,Polyketide_cyc2; InterPro=IPR023393; IPR019587
Salinibacter ruber (strain DSM 13855 / M31),Q2S0N1,884146,884743,595,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Salinibacter ruber (strain DSM 13855 / M31),Q2S0N0,884751,884991,239,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M9,885019,885368,347,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M8,885347,885759,411,+,Iso_dh; InterPro=IPR004429; IPR024084
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M7,885818,886365,545,+,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR005671; IPR000891; IPR013709; IPR054691; IPR050073
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M6,886409,886882,471,+,Aconitase; InterPro=IPR015931; IPR004430; IPR001030; IPR050067; IPR036008; IPR033941
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M5,886884,887045,159,-,23S_rRNA_IVP; InterPro=IPR036583; IPR012657
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M4,887063,887269,204,+,Aconitase_C; InterPro=IPR015928; IPR000573; IPR050075; IPR004431; IPR033940
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M3,887276,887889,611,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M2,887905,888458,551,+,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR000891; IPR013709; IPR054691; IPR005675
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M1,888459,888638,177,-,none
Salinibacter ruber (strain DSM 13855 / M31),Q2S0M0,888651,888744,91,-,DUF2470; InterPro=IPR037119; IPR019595
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L9,888771,889078,306,+,Thioredoxin; TPR_20; InterPro=IPR011990; IPR013766; IPR036249
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L8,889079,889229,148,+,4HBT_2; InterPro=IPR050563; IPR029069
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L7,889230,889604,373,-,APH; InterPro=IPR002575; IPR011009
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L6,889606,889869,262,-,PNP_UDP_1; InterPro=IPR035994; IPR000845; IPR010044
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L5,889919,890900,979,-,TonB_dep_Rec_b-barrel; Plug; InterPro=IPR037066; IPR036942; IPR000531; IPR012910; IPR039426
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L4,891021,891222,200,-,DUF2064; InterPro=IPR029044; IPR018641
Salinibacter ruber (strain DSM 13855 / M31),Q2S0L3,891315,891956,639,-,ABC_tran; ABC_membrane; InterPro=IPR036640; IPR027417; IPR003439; IPR011527; IPR039421; IPR003593
Salinispora arenicola (strain CNS-205),A8M5E5,417639,417740,100,+,GatC; InterPro=IPR003837; IPR036113
Salinispora arenicola (strain CNS-205),A8M5E6,417739,418231,490,+,Amidase; InterPro=IPR036928; IPR004412; IPR023631; IPR000120
Salinispora arenicola (strain CNS-205),A8M5E7,418236,418735,498,+,GatB_Yqey; GatB_N; InterPro=IPR023168; IPR004413; IPR018027; IPR006075; IPR017959; IPR014746; IPR003789
Salinispora arenicola (strain CNS-205),A8M5E8,418767,419552,784,+,Transketolase_N; PDH_E1_M; Transketolase_C_1; InterPro=IPR009014; IPR005474; IPR041621; IPR055152; IPR004660; IPR051157; IPR005475; IPR029061
Salinispora arenicola (strain CNS-205),A8M5E9,419565,420091,525,-,Metallophos; InterPro=IPR029052; IPR004843; IPR051158
Salinispora arenicola (strain CNS-205),A8M5F0,420160,420530,368,-,GSDH; InterPro=IPR011042; IPR012938; IPR011041
Salinispora arenicola (strain CNS-205),A8M5F1,420598,420905,305,+,2; Hacid_dh_C; InterPro=IPR006140; IPR036291
Salinispora arenicola (strain CNS-205),A8M5F2,420903,421033,128,-,bPH_6; InterPro=IPR019692
Salinispora arenicola (strain CNS-205),A8M5F3,421043,421391,346,-,LacI; Peripla_BP_3; InterPro=IPR010982; IPR000843; IPR046335; IPR028082
Salinispora arenicola (strain CNS-205),A8M5F4,421488,421930,440,-,none; InterPro=IPR012334; IPR011050
Salinispora arenicola (strain CNS-205),A8M5F5,422384,423000,614,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Salinispora arenicola (strain CNS-205),A8M5F6,423037,423828,789,+,EAL; GGDEF; InterPro=IPR035919; IPR043128; IPR001633; IPR000160; IPR052155; IPR029787
Salinispora arenicola (strain CNS-205),A8M5F7,423905,424534,628,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Salinispora arenicola (strain CNS-205),A8M5F8,424565,424736,170,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Salinispora arenicola (strain CNS-205),A8M5F9,424754,425092,336,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Salinispora arenicola (strain CNS-205),A8M5G0,425188,425720,530,+,2-Hacid_dh; ACT; 2-Hacid_dh_C; PGDH_inter; InterPro=IPR029009; IPR006139; IPR002912; IPR006140; IPR045626; IPR050857; IPR036291; IPR045865; IPR006236
Salinispora arenicola (strain CNS-205),A8M5G1,425743,425839,95,-,none
Salinispora arenicola (strain CNS-205),A8M5G2,425971,426256,283,-,ApbE; InterPro=IPR003374; IPR024932
Salinispora arenicola (strain CNS-205),A8M5G3,426330,426673,342,+,Iso_dh; InterPro=IPR024084; IPR050501
Salinispora arenicola (strain CNS-205),A8M5G4,426758,427123,364,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR005786; IPR036038; IPR033939
Salinispora arenicola (strain CNS-205),A8M5G5,427128,427388,259,-,Y_phosphatase3; InterPro=IPR029021; IPR026893; IPR000387
Salmonella agona (strain SL483),B5EZ18,1337766,1338075,308,+,PfkB; InterPro=IPR029056; IPR011877; IPR011611; IPR002139
Salmonella agona (strain SL483),B5EZ19,1338077,1338409,331,+,LacI; Peripla_BP_3; InterPro=IPR010982; IPR000843; IPR046335; IPR028082
Salmonella agona (strain SL483),B5EZ20,1338398,1338874,474,-,MFS_1; InterPro=IPR036259; IPR011701; IPR020846; IPR004638
Salmonella agona (strain SL483),B5EZ21,1338878,1339112,233,-,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Salmonella agona (strain SL483),B5EZ22,1341112,1341390,277,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Salmonella agona (strain SL483),B5EZ23,1341430,1341543,111,+,DUF413; InterPro=IPR007335
Salmonella agona (strain SL483),B5EZ24,1341551,1342058,505,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Salmonella agona (strain SL483),B5EZ25,1342254,1342803,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Salmonella agona (strain SL483),B5EZ26,1342802,1342890,86,+,ACT_5; InterPro=IPR002912; IPR045865
Salmonella agona (strain SL483),B5EZ27,1342896,1343205,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Salmonella agona (strain SL483),B5EZ28,1343259,1343876,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Salmonella agona (strain SL483),B5EZ29,1343877,1344391,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Salmonella agona (strain SL483),B5EZ30,1344486,1344591,104,+,Gp49; InterPro=IPR009241
Salmonella agona (strain SL483),B5EZ31,1344590,1344704,112,+,HTH_37; InterPro=IPR010982; IPR039554
Salmonella agona (strain SL483),B5EZ32,1344705,1345001,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Salmonella agona (strain SL483),B5EZ33,1345056,1345547,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Salmonella agona (strain SL483),B5EZ34,1345578,1345672,92,-,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Salmonella agona (strain SL483),B5EZ35,1345736,1345970,232,+,cNMP_binding; HTH_Crp_2; InterPro=IPR014710; IPR000595; IPR012318; IPR050397; IPR036390; IPR018490
Salmonella agona (strain SL483),B5EZ36,1345980,1346227,246,+,PNP_UDP_1; InterPro=IPR035994; IPR000845
Salmonella agona (strain SL483),B5EZ37,1346226,1346470,242,+,NMN_transporter; InterPro=IPR006419
Salmonella agona (strain SL483),B5EZ38,1346503,1347178,673,+,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Salmonella choleraesuis (strain SC-B67),Q57HV7,1343875,1344205,328,+,LacI; Peripla_BP_3; InterPro=IPR010982; IPR000843; IPR046335; IPR028082
Salmonella choleraesuis (strain SC-B67),Q57HV6,1344193,1344669,474,-,MFS_1; InterPro=IPR036259; IPR011701; IPR020846; IPR004638
Salmonella choleraesuis (strain SC-B67),Q57HV5,1344673,1344908,233,-,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Salmonella choleraesuis (strain SC-B67),Q57HV4,1345441,1345548,105,+,none
Salmonella choleraesuis (strain SC-B67),Q57J74,1345826,1345928,100,-,none
Salmonella choleraesuis (strain SC-B67),Q57HV2,1346897,1347180,281,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Salmonella choleraesuis (strain SC-B67),Q57HV1,1347215,1347328,111,+,DUF413; InterPro=IPR007335
Salmonella choleraesuis (strain SC-B67),Q57HV0,1347336,1347843,505,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Salmonella choleraesuis (strain SC-B67),Q57HU9,1348582,1348670,86,+,ACT_5; InterPro=IPR002912; IPR045865
Salmonella choleraesuis (strain SC-B67),Q57HU8,1348676,1348985,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Salmonella choleraesuis (strain SC-B67),Q57HU7,1349039,1349655,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Salmonella choleraesuis (strain SC-B67),Q57HU6,1349656,1350171,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Salmonella choleraesuis (strain SC-B67),Q57HU5,1350265,1350371,104,+,Gp49; InterPro=IPR009241
Salmonella choleraesuis (strain SC-B67),Q57HU4,1350370,1350484,112,+,HTH_37; InterPro=IPR010982; IPR039554; IPR001387
Salmonella choleraesuis (strain SC-B67),Q57HU3,1350485,1350780,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Salmonella choleraesuis (strain SC-B67),Q57HU2,1350835,1351327,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Salmonella choleraesuis (strain SC-B67),Q57HU1,1351358,1351451,92,-,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Salmonella choleraesuis (strain SC-B67),Q57HU0,1351453,1351569,114,+,none
Salmonella choleraesuis (strain SC-B67),Q57HT9,1351561,1351597,35,+,none
Salmonella choleraesuis (strain SC-B67),Q57HT8,1351598,1352305,706,+,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Salmonella choleraesuis (strain SC-B67),Q57HT7,1352319,1352812,492,-,Ppx-GppA; Ppx-GppA_III; InterPro=IPR023709; IPR003695; IPR048950; IPR030673; IPR050273; IPR043129
Salmonella dublin (strain CT_02021853),A0A6C7A3Z7,1374729,1375038,308,+,PfkB; InterPro=IPR029056; IPR011877; IPR011611; IPR002139
Salmonella dublin (strain CT_02021853),A0A6C6ZXJ3,1375040,1375372,331,+,LacI; Peripla_BP_3; InterPro=IPR010982; IPR000843; IPR046335; IPR028082
Salmonella dublin (strain CT_02021853),A0A6C6ZZ50,1375361,1375837,474,-,MFS_1; InterPro=IPR036259; IPR011701; IPR020846; IPR004638
Salmonella dublin (strain CT_02021853),A0A6C6ZX51,1375841,1376075,233,-,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Salmonella dublin (strain CT_02021853),B5FN59,1378046,1378325,277,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Salmonella dublin (strain CT_02021853),A0A6C6ZVC7,1378365,1378477,111,+,DUF413; InterPro=IPR007335
Salmonella dublin (strain CT_02021853),A0A6C6ZU70,1378486,1378992,505,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Salmonella dublin (strain CT_02021853),A0A6C6ZVP0,1379189,1379738,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Salmonella dublin (strain CT_02021853),A0A6C7A2K0,1379737,1379824,86,+,ACT_5; InterPro=IPR002912; IPR045865
Salmonella dublin (strain CT_02021853),A0A6C7A3N7,1379830,1380140,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Salmonella dublin (strain CT_02021853),B5FN65,1380193,1380810,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Salmonella dublin (strain CT_02021853),A0A6C6ZZS8,1380811,1381326,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Salmonella dublin (strain CT_02021853),A0A6C6ZWX0,1381405,1381526,119,+,Gp49; InterPro=IPR009241
Salmonella dublin (strain CT_02021853),A0A6C6ZWY8,1381525,1381638,112,+,HTH_37; InterPro=IPR010982; IPR039554
Salmonella dublin (strain CT_02021853),A0A6C7A474,1381639,1381935,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Salmonella dublin (strain CT_02021853),B5FN70,1381990,1382482,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Salmonella dublin (strain CT_02021853),A0A6C7A1A0,1382512,1382606,92,-,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Salmonella dublin (strain CT_02021853),A0A6C7A2Y3,1382785,1383460,673,+,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Salmonella dublin (strain CT_02021853),B5FN73,1383473,1383967,492,-,Ppx-GppA; Ppx-GppA_III; InterPro=IPR023709; IPR003695; IPR048950; IPR030673; IPR050273; IPR043129
Salmonella dublin (strain CT_02021853),B5FN74,1384013,1384434,420,-,DEAD; Helicase_C; InterPro=IPR027417; IPR023554; IPR011545; IPR001650; IPR014001; IPR014014; IPR050079
Salmonella dublin (strain CT_02021853),A0A6C6ZVG1,1384482,1384592,108,+,Thioredoxin; InterPro=IPR013766; IPR005746; IPR036249
Salmonella enteritidis PT4 (strain P125109),A0A6C7HVE9,1321648,1321945,295,+,Peripla_BP_4; InterPro=IPR025997; IPR028082
Salmonella enteritidis PT4 (strain P125109),A0A6C7HVJ2,1321989,1322299,308,+,PfkB; InterPro=IPR029056; IPR011877; IPR011611; IPR002139
Salmonella enteritidis PT4 (strain P125109),A0A6C7HVB6,1322300,1322633,331,+,LacI; Peripla_BP_3; InterPro=IPR010982; IPR000843; IPR046335; IPR028082
Salmonella enteritidis PT4 (strain P125109),A0A6C7HW93,1323100,1323335,233,-,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Salmonella enteritidis PT4 (strain P125109),A0A6C7HV14,1325306,1325589,281,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Salmonella enteritidis PT4 (strain P125109),A0A6C7HXQ5,1325624,1325737,111,+,DUF413; InterPro=IPR007335
Salmonella enteritidis PT4 (strain P125109),A0A6C7HVD0,1325745,1326252,505,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Salmonella enteritidis PT4 (strain P125109),A0A6C7HW87,1326449,1326997,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Salmonella enteritidis PT4 (strain P125109),A0A6C7HUH8,1326997,1327084,85,+,ACT_5; InterPro=IPR002912; IPR045865
Salmonella enteritidis PT4 (strain P125109),A0A6C7HVF8,1327090,1327400,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Salmonella enteritidis PT4 (strain P125109),B5QVG2,1327453,1328070,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Salmonella enteritidis PT4 (strain P125109),A0A6C7HVC0,1328071,1328585,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Salmonella enteritidis PT4 (strain P125109),A0A6C7HUG0,1328680,1328785,104,+,Gp49; InterPro=IPR009241
Salmonella enteritidis PT4 (strain P125109),A0A6C7HWA0,1328784,1328898,112,+,HTH_37; InterPro=IPR010982; IPR039554
Salmonella enteritidis PT4 (strain P125109),A0A6C7HV20,1328899,1329195,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
